artist_prior_lots_total,artist_prior_lots_sold,artist_sell_through_rate,artist_avg_price,artist_median_price,artist_max_price,artist_min_price,artist_price_std,artist_price_trend,artist_avg_estimate_accuracy,artist_years_in_market,artist_days_since_last_sale,artist_desirability_score,height_cm,width_cm,surface_area_cm2,year_created,artwork_age,artist_age_at_creation,artist_deceased,is_signed,is_dated,provenance_count,literature_count,exhibition_count,has_provenance,has_literature,has_exhibitions,estimate_midpoint,estimate_spread,log_estimate_mid,is_live_auction,is_spring_sale,is_fall_sale,auction_year,market_index,artist_recent_avg_price,artist_recent_median_price,artist_recent_max_price,artist_momentum,artist_price_velocity,artist_price_per_cm2,artist_recent_lots_12m,artist_premium_trend,auction_house_prestige,provenance_quality,artist_rarity,comp_price,comp_price_best,comp_price_same_medium,comp_price_size_adj,log_comp_price,log_comp_best,log_comp_same_med,log_comp_size_adj,comp_recency_days,comp_count,comp_spread,color_richness,brightness,subject_score,palette_score,style_score,medium_category,artist_name_clean,subject,palette,style,title_subject,creation_period,log_hammer_price,auction_date,hammer_price_usd,artist_name,title,lot_id
0.0,0.0,,,,,,,,,0.0,,,29.5,45.0,1327.5,1914.0,108.0,,0,True,False,1,0,0,1,0,0,4000.0,0.6666666666666666,8.294299608857235,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,0,10.0,,,,,,,,,,0.0,,77.25,82.21,0.8565,0.3826,0.6897,oil_on_board,JAMINI PRAKASH GANGOOLY,landscape,high contrast,realistic,landscape,unknown,10.165851817003619,2022-03-21 15:00:00,26000.0,Jamini Prakash Gangooly,Untitled (Himalayan Landscape),sothebys_6517cb1c-241a-4ad0-94a3-8ccdac9b6a01
4.0,4.0,1.0,4069.2,3915.19,6571.42,1875.0,2053.6793201958285,-0.06430719754192327,0.8379855403208796,2.7734428473648185,375.0,1.348685698663998,108.5,59.6,6466.6,1974.0,48.0,,0,True,True,2,0,0,1,0,0,4000.0,0.6666666666666666,8.294299608857235,1,1,0,2022.0,9.87508807801443,4069.2,3915.19,6571.42,1.0,-0.06430719754192327,,0.0,0.8379855403208796,3,0,0.6484029955834346,3955.6378220476786,2220.0,2220.0,2731.950216944508,8.283149908777864,7.7057128238944275,7.7057128238944275,7.913136970227772,635.0,4.0,0.5512432512204488,93.34,124.13,0.6304,0.5132,0.5889,oil_on_canvas,M. SIVANESAN,abstract composition,muted pastels,expressionist,untitled,unknown,7.696212639346407,2022-03-21 15:00:00,2200.0,M. Sivanesan,Untitled,sothebys_5fa4cbac-8466-4e62-9a7c-78d13d984d4c
1.0,1.0,1.0,700.0,700.0,700.0,700.0,0.0,,0.7,0.0,0.0,0.48520302639196167,70.9,55.4,3927.86,1970.0,52.0,,0,True,False,0,0,0,0,0,0,1000.0,0.5,6.90875477931522,1,1,0,2022.0,9.87508807801443,700.0,700.0,700.0,1.0,,,1.0,0.7,3,0,0.9090909090909091,,,,,,,,,,0.0,,103.56,195.57,0.9938,0.6162,0.4092,gouache_on_paper,SUNIL MADHAV SEN,nude figure,monochrome,expressionist,horse,unknown,6.396929655216146,2022-03-21 15:00:00,600.0,Sunil Madhav Sen,Untitled (Double-sided - Female Nude; Horse),sothebys_45566c99-b801-4c24-978e-a725babe045f
0.0,0.0,,,,,,,,,0.0,,,64.7,74.8,4839.56,1938.0,84.0,,0,True,True,2,0,0,1,0,0,3000.0,0.4,8.006700845440367,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,1,10.0,,,,,,,,,,0.0,,59.92,48.25,0.7449,0.9202,0.4854,oil_on_canvas,P. KARMAKAR,figurative scene,high contrast,folk art,landscape,unknown,10.165851817003619,2022-03-21 15:00:00,26000.0,P. Karmakar,Village Kali Puja,sothebys_f2bdb094-5840-4047-8a45-396ac7e9a86f
0.0,0.0,,,,,,,,,0.0,,,30.1,18.7,562.87,1933.0,89.0,,0,False,False,2,0,0,1,0,0,5000.0,0.5,8.517393171418904,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,1,10.0,,,,,,,,,,0.0,,67.8,77.14,0.5117,0.2597,0.6276,gouache,KSHITINDRANATH MAJUMDAR,figurative scene,high contrast,folk art,other,unknown,8.85366542803745,2022-03-21 15:00:00,7000.0,Kshitindranath Majumdar,Daskhat (Bond of Slavery),sothebys_21dac5af-b696-4f25-b566-5c1c5b4ec692
1.0,1.0,1.0,7000.0,7000.0,7000.0,7000.0,0.0,,1.1666666666666667,1.0130047912388775,370.0,0.8086717106532696,66.6,99.6,6633.359999999999,1972.0,50.0,,0,True,True,1,0,0,1,0,0,5000.0,0.5,8.517393171418904,1,1,0,2022.0,9.87508807801443,7000.0,7000.0,7000.0,1.0,,,0.0,1.1666666666666667,3,0,0.9198259788688627,7000.0,7000.0,,6159.337394146485,8.853808274977197,8.853808274977197,,8.725886826804674,370.0,1.0,,43.86,65.04,0.7226,0.799,0.3372,mixed_media,BADRI NATH ARYA,figurative scene,high contrast,folk art,abstract,unknown,9.472704636443673,2022-03-21 15:00:00,13000.0,Badri Nath Arya,Untitled (Mending the Nets),sothebys_10ac3454-cd78-4531-b137-0257837e6841
0.0,0.0,,,,,,,,,0.0,,,36.8,50.1,1843.6799999999998,1937.0,85.0,,0,True,False,2,0,0,1,0,0,2500.0,0.5,7.824445930877619,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,3,10.0,,,,,,,,,,0.0,,77.37,101.32,0.9106,0.7629,0.2901,oil_on_board,DEVI PROSAD ROY CHOWDHURY,landscape,earth tones,expressionist,other,unknown,8.411832675758411,2022-03-21 15:00:00,4500.0,Devi Prosad Roy Chowdhury,Hillscape,sothebys_ee8ecbdb-7e49-4fca-8853-619a54966734
100.0,94.0,0.94,20769.277978723403,16250.0,78000.0,2125.0,14796.01007588601,-0.0010058198337196057,1.6804163067287516,6.778918548939083,6.0,7.290004347577368,90.0,49.5,4455.0,1929.0,93.0,,0,True,False,2,0,0,1,0,0,17500.0,0.3333333333333333,9.770013301136158,1,1,0,2022.0,9.87508807801443,21324.0,19440.0,32400.0,1.0267087773510888,0.07954843193560619,,20.0,1.1156113485686174,3,0,0.06733274231357043,481440.50418520573,16560.0,16560.0,16082.611766552434,13.084540016205132,9.714805812589491,9.714805812589491,9.685556129859169,146.0,5.0,0.5348569481632353,95.45,172.92,0.6442,0.3992,0.4405,other,JAMINI ROY,geometric pattern,high contrast,folk art,abstract,unknown,9.680344001221918,2022-03-21 15:00:00,16000.0,Jamini Roy,Untitled (Krishna),sothebys_f1861e25-f233-4821-ae22-18b37cdc0654
0.0,0.0,,,,,,,,,0.0,,,34.5,50.7,1749.15,1945.0,77.0,,0,True,True,2,0,0,1,0,0,7000.0,0.3333333333333333,8.853808274977197,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,0,10.0,,,,,,,,,,0.0,,172.53,195.61,0.9157,0.7236,0.6284,oil_on_canvas,BISWANATH L. MUKERJI,landscape,high contrast,realistic,abstract,unknown,10.085809109330082,2022-03-21 15:00:00,24000.0,Biswanath L. Mukerji,Untitled (Two Mountain Scenes),sothebys_17d0aa9d-f459-44c0-a9de-4c99c389e420
0.0,0.0,,,,,,,,,0.0,,,65.4,75.2,4918.080000000001,1964.0,58.0,,0,True,True,2,0,0,1,0,0,8000.0,0.2857142857142857,8.987321812850125,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,1,10.0,,,,,,,,,,0.0,,110.41,75.07,0.5428,0.9426,0.5836,oil_on_canvas,ZUBEIDA AGHA,abstract composition,high contrast,cubist,untitled,unknown,10.373491181781864,2022-03-21 15:00:00,32000.0,Zubeida Agha,Untitled,sothebys_b8c3f116-8596-4b87-a4f5-60c89043ff36
2.0,2.0,1.0,60680.88,60680.88,105300.0,16061.76,44619.12,,2.550146290841239,2.9842573579739904,96.0,2.801622053019585,30.0,21.8,654.0,1944.0,78.0,,0,True,True,1,0,0,1,0,0,5000.0,0.5,8.517393171418904,1,1,0,2022.0,9.87508807801443,60680.88,60680.88,105300.0,1.0,,,1.0,2.550146290841239,3,0,1.298391899940441,67548.44328480592,105300.0,,19834.735023041474,11.120615101826713,11.564578194753137,,9.895240389133104,96.0,2.0,0.9401596832380692,168.92,193.47,0.8618,0.6029,0.621,gouache,ASIT KUMAR HALDAR,abstract composition,high contrast,cubist,abstract,unknown,7.783224016336037,2022-03-21 15:00:00,2400.0,Asit Kumar Haldar,Untitled (Drishti); Untitled (Rasa),sothebys_2e2a4c5d-be1a-4c42-9a39-152c760c6dba
102.0,96.0,0.9411764705882353,20547.001354166667,16250.0,78000.0,2125.0,14744.774446732365,-0.0018622208005610525,1.6611814431957128,6.778918548939083,0.0,7.246236037165471,32.3,41.5,1340.4499999999998,1929.0,93.0,,0,True,False,2,0,0,1,0,0,9000.0,0.25,9.105090961257085,1,1,0,2022.0,9.87508807801443,16262.0,16000.0,31590.0,0.7914536880439869,-0.06893597542826571,,22.0,1.0295399199971889,3,0,0.0660212089133965,8862.125589786596,8500.0,8500.0,7550.129548270811,9.089654756759474,9.04793908261736,9.04793908261736,8.929452440095245,0.0,5.0,0.2953688218557857,119.37,122.48,0.4297,0.495,0.9657,other,JAMINI ROY,geometric pattern,high contrast,folk art,abstract,unknown,9.472704636443673,2022-03-21 15:00:00,13000.0,Jamini Roy,Untitled (Two Elephants),sothebys_5fa62887-7d5b-4443-857c-ed16264d5909
104.0,97.0,0.9326923076923077,20469.197216494846,16250.0,78000.0,2125.0,14688.369020948243,-0.0019547524730890234,1.6589470411467306,6.778918548939083,0.0,7.2010130191661395,26.9,56.1,1509.09,1929.0,93.0,,0,True,False,2,0,0,1,0,0,12500.0,0.5,9.433563920090563,1,1,0,2022.0,9.87508807801443,12544.0,13000.0,19440.0,0.6128232518025463,-0.08583862388452533,,23.0,1.0622196585592802,3,0,0.06475979243388015,6435.160512721461,10080.0,10080.0,9136.331923890062,8.769687447627488,9.218407743053941,9.218407743053941,9.120123709786542,6.0,5.0,0.31918831685290916,101.6,108.61,0.7504,0.6759,0.405,other,JAMINI ROY,geometric pattern,earth tones,cubist,abstract,unknown,9.047821442478408,2022-03-21 15:00:00,8500.0,Jamini Roy,Untitled (Two Cows),sothebys_759b560b-ae13-4a9d-8d51-99ac732ca02f
14.0,13.0,0.9285714285714286,10805.522307692308,8209.87,21060.0,5700.0,4812.591313768105,0.06794327148282037,1.641876436260972,6.778918548939083,0.0,4.128692112444255,90.1,120.0,10812.0,1965.0,57.0,,0,True,True,3,0,0,1,0,0,8000.0,0.2857142857142857,8.987321812850125,1,1,0,2022.0,9.87508807801443,13012.0,12000.0,21060.0,1.2041990779785747,0.07691681668629416,,4.0,1.8267495133709848,3,2,0.4618455167782731,17462.459339464625,18750.0,18750.0,23398.707747283566,9.767865939176609,9.839002363309719,9.839002363309719,10.060478811835473,382.0,5.0,0.343436271542043,128.45,147.33,0.8121,0.6154,0.5099,oil_on_canvas,SOHAN QADRI,cityscape,earth tones,modernist abstract,untitled,unknown,9.998797732340453,2022-03-21 15:00:00,22000.0,Sohan Qadri,Untitled,sothebys_fd42829e-fa24-4fb4-b15b-406f8e533409
6.0,6.0,1.0,26208.333333333332,30000.0,35000.0,11000.0,8568.859155233105,-0.10507319101772851,1.8297619047619047,6.507871321013004,0.0,3.560552260830972,114.3,83.1,9498.33,1964.0,58.0,,0,True,True,3,0,0,1,0,0,17500.0,0.3333333333333333,9.770013301136158,1,1,0,2022.0,9.87508807801443,24950.0,28000.0,35000.0,0.9519872813990462,-0.10507319101772851,,2.0,1.8297619047619047,3,2,0.9785114440968218,31454.364980461814,35000.0,35000.0,28860.779768725904,10.356324835194222,10.463131911491967,10.463131911491967,10.270273499474426,180.0,5.0,0.22290467583446782,73.57,117.2,0.7505,0.7814,0.6365,oil_on_canvas,GULAM RASOOL SANTOSH,abstract composition,earth tones,modernist abstract,untitled,unknown,10.165851817003619,2022-03-21 15:00:00,26000.0,Gulam Rasool Santosh,Untitled,sothebys_3f5f222a-0621-4af3-8dd1-82473c56ac29
108.0,95.0,0.8796296296296297,230245.80326315793,82695.0,3015000.0,142.24,493834.5073863864,0.009142794052022748,1.340530279759025,27.003422313483917,6.0,5.531897402371265,50.0,50.0,2500.0,1976.0,46.0,,0,True,True,2,3,0,1,1,0,50000.0,0.5,10.819798284210286,1,1,0,2022.0,9.87508807801443,35860.8,27720.0,78000.0,0.15575007010665526,-0.2633365593758825,11.854426020408162,18.0,2.1066485714285714,3,1,0.24393260010931586,47995.401419865855,89100.0,89100.0,68296.58655040151,10.778881316660144,11.397525836740476,11.397525836740476,11.131629708922858,251.0,5.0,0.6619931270646072,95.19,23.01,0.4462,0.6519,0.8472,acrylic_on_canvas,SAYED HAIDER RAZA,abstract composition,high contrast,expressionist,other,unknown,10.714417768752456,2022-03-21 15:00:00,45000.0,Sayed Haider Raza,L'Hiver,sothebys_b14caff4-d84d-4fb9-a583-9d61ebc7454e
75.0,61.0,0.8133333333333334,63272.83606557377,45024.0,331200.0,2983.31,68913.46602084501,0.01635610296914913,1.1345647423511018,6.778918548939083,6.0,3.996311183216141,36.8,44.4,1633.9199999999998,1997.0,25.0,,0,True,True,1,0,0,1,0,0,30000.0,0.5,10.308985993422082,1,1,0,2022.0,9.87508807801443,112968.0,105300.0,243000.0,1.7854107232197383,0.02269772996970396,,12.0,1.580771719702898,3,0,0.08957594328786402,10365.233221129549,5913.0,,3587.5326619730868,9.246308997158488,8.685077700412423,,8.185498668674347,375.0,5.0,0.3024251801687445,185.99,197.09,0.9438,0.8492,0.7723,acrylic_on_canvas,RAM KUMAR,abstract composition,high contrast,modernist abstract,abstract,unknown,10.239959789157341,2022-03-21 15:00:00,28000.0,Ram Kumar,Untitled (Set of Two),sothebys_56c960be-07d3-4e36-af22-c25fa53f0ee4
8.0,8.0,1.0,14833.02875,14425.0,27891.84,4552.55,8160.13835524778,0.0031377880598217425,1.3731667222303992,4.788501026694045,180.0,3.0171556708648506,30.4,30.4,924.16,1969.0,53.0,,0,True,True,2,0,0,1,0,0,1750.0,0.3333333333333333,7.467942332285852,1,1,0,2022.0,9.87508807801443,14312.078,16250.0,24213.62,0.9648790035548201,0.0031377880598217425,,2.0,1.3731667222303992,3,0,0.5647583066937906,12027.281358792077,6600.0,6600.0,1586.7471383975026,9.39501593581954,8.79497643168877,8.79497643168877,7.370071396381037,1013.0,5.0,0.6664606704934555,106.6,112.54,0.9455,0.6043,0.4725,oil_on_canvas,LAXMAN SHRESTHA,abstract composition,earth tones,modernist abstract,untitled,unknown,8.160518247477505,2022-03-21 15:00:00,3500.0,Laxman Shrestha,Untitled,sothebys_c74a86a2-c0f5-4af8-a3d6-6bc8833381c8
8.0,8.0,1.0,9016.25,6687.5,18900.0,3780.0,5291.680232922243,-0.07140638382307614,2.02375,5.514031485284052,0.0,4.446633238384175,76.0,97.0,7372.0,1969.0,53.0,,0,True,True,2,0,0,1,0,0,4100.0,0.2777777777777778,8.31898612539206,1,1,0,2022.0,9.87508807801443,8051.0,6500.0,18900.0,0.8929432968251768,-0.07140638382307614,,3.0,2.02375,3,0,0.6448101427931101,9796.773618779618,4200.0,4200.0,4642.561007609551,9.189910457091797,8.343077871169383,8.343077871169383,8.443236809411129,1090.0,5.0,0.6687577875999189,90.24,97.98,0.4674,0.716,0.5976,oil_on_canvas,LAXMAN PAI,figurative scene,high contrast,expressionist,other,unknown,8.779557455883728,2022-03-21 15:00:00,6500.0,Laxman Pai,Teen Murti,sothebys_4c96290e-0e47-4e66-a2a5-a650c1b8bb05
105.0,98.0,0.9333333333333333,20347.062551020408,16225.0,78000.0,2125.0,14662.660380380716,-0.002303259500741443,1.6489577856248254,6.778918548939083,0.0,7.17715992188839,41.8,24.2,1011.56,1929.0,93.0,,0,True,False,2,0,0,1,0,0,8000.0,0.2857142857142857,8.987321812850125,1,1,0,2022.0,9.87508807801443,10356.0,10080.0,16000.0,0.5089678165598722,-0.1102391093325283,,24.0,1.0342196585592804,3,0,0.0641469888351596,-8554.245727344902,4375.0,4375.0,4138.797706889618,,8.383890344101816,8.383890344101816,8.328402202555381,180.0,5.0,0.49235658875890304,111.3,123.62,0.5115,0.3879,0.8658,other,JAMINI ROY,animals,earth tones,folk art,horse,unknown,9.047821442478408,2022-03-21 15:00:00,8500.0,Jamini Roy,Untitled (Horse),sothebys_e8525cef-f89e-44f7-86e5-1855d394dff7
21.0,19.0,0.9047619047619048,39576.967894736845,16200.0,150000.0,2220.0,46186.96752086761,0.05497182275445822,1.3434114911694415,6.778918548939083,6.0,3.7570617656737495,49.5,56.5,2796.75,1971.0,51.0,,0,True,True,2,0,0,1,0,0,125000.0,0.5,11.736077016252437,1,1,0,2022.0,9.87508807801443,89182.0,106250.0,150000.0,2.253381316052256,0.1740842851819919,,6.0,1.3909961967172209,3,0,0.3127111526487619,91853.04504158309,90048.0,90048.0,69608.0,11.427956129320622,11.408109245600743,11.408109245600743,11.150649148307476,746.0,5.0,0.7222898886507184,112.23,97.85,0.3367,0.5238,0.3061,tempera,GANESH PYNE,still life,high contrast,expressionist,other,unknown,13.017002861746503,2022-03-21 15:00:00,450000.0,Ganesh Pyne,Slumberland,sothebys_dd8d52ca-3d33-4995-b79f-68418b76416d
101.0,95.0,0.9405940594059405,20719.07505263158,16250.0,78000.0,2125.0,14725.976515670023,-0.0010034300372674934,1.6723517741767198,6.778918548939083,0.0,7.275101401311181,8.2,31.4,257.47999999999996,1929.0,93.0,,0,True,False,2,0,0,1,0,0,7000.0,0.3333333333333333,8.853808274977197,1,1,0,2022.0,9.87508807801443,21902.0,19440.0,32400.0,1.057093521036219,0.08323600451752805,,21.0,1.0570399199971887,3,0,0.0666705261613152,19207.930919571794,8500.0,8500.0,2163.569140733125,9.86313060192722,9.04793908261736,9.04793908261736,7.679976609422514,0.0,5.0,1.2706281555731755,116.72,100.74,0.3684,0.567,0.9731,other,JAMINI ROY,animals,high contrast,folk art,abstract,unknown,8.34283980427146,2022-03-21 15:00:00,4200.0,Jamini Roy,Untitled (Four Cows),sothebys_28b72f2d-d7fd-4272-97bb-d90e3a3beb7d
1.0,1.0,1.0,3000.0,3000.0,3000.0,3000.0,0.0,,1.2,1.0458590006844628,382.0,0.8317766166719344,30.3,23.5,712.0500000000001,1956.0,66.0,,0,True,True,2,0,0,1,0,0,2500.0,0.5,7.824445930877619,1,1,0,2022.0,9.87508807801443,3000.0,3000.0,3000.0,1.0,,,0.0,1.2,3,1,0.9468335605403397,3000.0,3000.0,,1871.2551245663833,8.006700845440367,8.006700845440367,,7.534898932242239,382.0,1.0,,89.44,92.0,0.4592,0.5259,0.9695,mixed_media,ABDULRAHIM APABHAI ALMELKAR,portrait,vibrant warm colors,folk art,woman,unknown,7.696212639346407,2022-03-21 15:00:00,2200.0,Abdulrahim Apabhai Almelkar,Untitled (Bride),sothebys_c9aea720-8035-43e4-a0be-6ccbdea036c8
18.0,16.0,0.8888888888888888,16425.965,12324.220000000001,56250.0,1062.0,13106.933981994987,-0.017076804698001682,1.297267734195795,6.778918548939083,0.0,3.395311718205358,80.9,100.9,8162.810000000001,1960.0,62.0,,0,True,True,1,0,0,1,0,0,17500.0,0.3333333333333333,9.770013301136158,1,1,0,2022.0,9.87508807801443,11921.0,11730.0,20000.0,0.7257412273799438,-0.0625450995319976,,4.0,1.3012140889989863,3,0,0.362938098239545,22106.998004223577,15000.0,,14989.147626555938,10.003694722679203,9.61587214452889,,9.615148439384102,370.0,5.0,0.6807541755085577,95.24,77.15,0.291,0.7594,0.8119,oil_other,AVINASH CHANDRA,religious scene,high contrast,folk art,landscape,unknown,10.308952660644293,2022-03-21 15:00:00,30000.0,Avinash Chandra,Untitled (Landscape),sothebys_4e66df3f-8bff-4ecc-81ad-d01151dac0c1
0.0,0.0,,,,,,,,,0.0,,,52.4,34.1,1786.84,1937.0,85.0,,0,True,True,1,0,0,1,0,0,5000.0,0.5,8.517393171418904,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,0,10.0,,,,,,,,,,0.0,,141.95,184.96,0.7321,0.4721,0.9075,watercolor_on_paper,KUSUM KETKAR,figurative scene,earth tones,folk art,abstract,unknown,8.34283980427146,2022-03-21 15:00:00,4200.0,Kusum Ketkar,Untitled (The Birth); Untitled (Maidens in the Forest),sothebys_0e4f40d8-d787-410a-b4c0-00d0e509c9d4
34.0,27.0,0.7941176470588235,164178.25296296296,10751.52,825440.0,3000.0,261039.79858523575,-0.0421480117579651,1.276846473469725,6.778918548939083,251.0,3.605003180155731,90.1,106.6,9604.659999999998,1992.0,30.0,,0,True,True,1,0,0,1,0,0,400000.0,0.6666666666666666,12.899222326086994,1,1,0,2022.0,9.87508807801443,33923.88,10562.4,132000.0,0.20662834076845063,-0.20021897602548194,,3.0,1.3536889726048569,3,0,0.1954824294771082,285137.7645469533,132000.0,132000.0,156826.6812465828,12.560731233903985,11.790564777297387,11.790564777297387,11.962902909879736,251.0,5.0,0.5527262326772454,154.7,78.27,0.8963,0.6301,0.4729,oil_on_canvas,MANJIT BAWA,nude figure,cool blue tones,folk art,abstract,unknown,12.542544882151386,2022-03-21 15:00:00,280000.0,Manjit Bawa,Untitled (Sohni),sothebys_056012b9-64a2-475f-8b34-4758cf16cbc0
25.0,24.0,0.96,28270.833333333332,17875.0,106250.0,5000.0,24656.485441067136,0.019397062218146674,1.8614453557585824,6.507871321013004,0.0,5.822177922540675,2.5,2.5,6.25,2008.0,14.0,,0,False,False,1,1,1,1,1,1,60000.0,0.4,11.002116507732017,1,1,0,2022.0,9.87508807801443,34000.0,35000.0,56250.0,1.2026529108327193,0.12405175305844232,,2.0,1.6732724252491693,3,2,0.25371039444121274,39403.791728437514,18750.0,18750.0,879.2579531812726,10.581642705364253,9.839002363309719,9.839002363309719,6.780214993133536,369.0,5.0,0.8395594073902921,147.44,216.69,0.1973,0.4092,0.5133,wood_sculpture,ZARINA,still life,earth tones,minimalist,other,unknown,12.611537753638338,2022-03-21 15:00:00,300000.0,Zarina,Tasbih (Gold),sothebys_3ade2df1-ae53-478c-b9cb-4e7554c3a2aa
0.0,0.0,,,,,,,,,0.0,,,56.0,75.7,4239.2,1948.0,74.0,,0,True,False,1,0,0,1,0,0,2500.0,0.5,7.824445930877619,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,0,10.0,,,,,,,,,,0.0,,77.86,147.09,0.4823,0.461,0.971,gouache,MANOHARA JOSHI,figurative scene,earth tones,folk art,landscape,unknown,7.696212639346407,2022-03-21 15:00:00,2200.0,Manohara Joshi,The Village Patel,sothebys_cf0039ad-99b9-4373-86e5-1be7a8fd04f7
2.0,2.0,1.0,2963.695,2963.695,4552.55,1374.84,1588.8550000000002,,0.6002826368115467,2.2806297056810405,635.0,0.6594778814752611,48.2,62.9,3031.78,1949.0,73.0,,0,True,False,3,0,0,1,0,0,4000.0,0.6666666666666666,8.294299608857235,1,1,0,2022.0,9.87508807801443,2963.695,2963.695,4552.55,1.0,,,0.0,0.6002826368115467,3,1,1.0235930203981323,2897.394729848848,1374.84,,1563.7051377551022,7.971912321282516,7.2268197326625865,,7.355452674842661,635.0,2.0,0.5984213474247011,124.72,102.71,0.361,0.8448,0.3261,gouache,GOVIND MADHAV SOLEGAONKAR,figurative scene,high contrast,folk art,landscape,unknown,7.937374696163295,2022-03-21 15:00:00,2800.0,Govind Madhav Solegaonkar,Untitled (Village Scene),sothebys_0e0b2828-f11f-439b-8883-4b709c1115a0
0.0,0.0,,,,,,,,,0.0,,,36.1,23.1,833.9100000000001,1925.0,97.0,,0,True,False,1,0,0,1,0,0,2000.0,0.6666666666666666,7.601402334583733,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,0,10.0,,,,,,,,,,0.0,,61.06,102.46,0.3905,0.728,0.3607,watercolor_on_paper,SAWLARAM LAKSHMAN HALDANKAR,portrait,muted pastels,realistic,woman,unknown,8.517193191416238,2022-03-21 15:00:00,5000.0,Sawlaram Lakshman Haldankar,Untitled (Lady in a Garden),sothebys_c4cead59-75db-466c-9bee-35b362d3cec3
0.0,0.0,,,,,,,,,0.0,,,23.2,33.9,786.4799999999999,1919.0,103.0,,0,True,False,3,0,0,1,0,0,4000.0,0.6666666666666666,8.294299608857235,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,1,10.0,,,,,,,,,,0.0,,65.47,166.81,0.6392,0.5489,0.8013,watercolor,M. K. PARANDEKAR,landscape,muted pastels,folk art,abstract,unknown,8.006367567650246,2022-03-21 15:00:00,3000.0,M. K. Parandekar,Untitled (Benares),sothebys_a124310e-39d9-4368-b91a-13c9c3f5fef5
0.0,0.0,,,,,,,,,0.0,,,85.0,180.3,15325.500000000002,1903.0,119.0,,0,True,False,1,0,0,1,0,0,6000.0,0.4,8.699681400989514,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,0,10.0,,,,,,,,,,0.0,,92.92,70.31,0.5898,0.4098,0.37,oil_on_canvas,LAXMAN NARAIN TASKAR,figurative scene,muted pastels,realistic,abstract,unknown,10.308952660644293,2022-03-21 15:00:00,30000.0,Laxman Narain Taskar,Untitled (Maharashtra Temple Scene),sothebys_b2732fe1-f3b9-4a19-a401-20f093ce32a3
5.0,4.0,0.8,29193.0,17820.0,79200.0,1932.0,29790.06389721244,-0.18485124179999654,2.305735365267692,3.7700205338809036,96.0,3.3050585394019163,32.7,23.4,765.1800000000001,1892.0,130.0,,0,True,True,2,0,0,1,0,0,1000.0,0.5,6.90875477931522,1,1,0,2022.0,9.87508807801443,29193.0,17820.0,79200.0,1.0,-0.18485124179999654,,3.0,2.305735365267692,3,1,0.7011380126785305,18445.761786603205,12960.0,12960.0,12832.211180124223,9.822644121143243,9.469700127423375,9.469700127423375,9.459791713130587,96.0,4.0,1.3375208220901111,111.85,155.67,0.9229,0.5843,0.5127,watercolor_on_paper,MAHADEV VISVANATH DHURANDHAR,portrait,monochrome,folk art,untitled,unknown,8.294049640102028,2022-03-21 15:00:00,4000.0,Mahadev Visvanath Dhurandhar,Untitled,sothebys_0e26f261-b6fa-461f-b913-c13ad73bfd75
0.0,0.0,,,,,,,,,0.0,,,29.5,20.0,590.0,1895.0,127.0,,0,True,False,2,0,0,1,0,0,1500.0,1.0,7.313886831633462,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,1,10.0,,,,,,,,,,0.0,,119.72,230.75,0.8842,0.4858,0.3464,pencil_on_paper,ABALAL RAHIMAN,portrait,high contrast,expressionist,abstract,unknown,7.090076835776092,2022-03-21 15:00:00,1200.0,Abalal Rahiman,Untitled (Boy); Untitled (Gentleman),sothebys_ee637193-74f8-4683-9d98-81ec358c8bbe
0.0,0.0,,,,,,,,,0.0,,,36.8,29.5,1085.6,1877.0,145.0,,0,True,True,1,0,0,1,0,0,4000.0,0.6666666666666666,8.294299608857235,1,1,0,2022.0,9.87508807801443,,,,,,,,,3,6,10.0,,,,,,,,,,0.0,,91.91,80.98,0.8896,0.3537,0.4063,oil_on_canvas,PESTONJI BOMANJI,portrait,vibrant warm colors,realistic,portrait,unknown,10.596634733096073,2022-03-21 15:00:00,40000.0,Pestonji Bomanji,A head of a Gosain,sothebys_5ece1637-04dc-46ce-ab79-0abd3b779579
