lot_id,lot_number,auction_id,auction_title,auction_date,auction_location,sale_type,artist_name,artist_birth_year,artist_death_year,title,medium_raw,medium_category,height_cm,width_cm,year_created,is_signed,is_dated,provenance_text,provenance_count,literature_text,literature_count,exhibited_text,exhibition_count,estimate_low_usd,estimate_high_usd,estimate_currency,hammer_price_usd,hammer_currency,is_sold,is_withdrawn,image_url,lot_url
-205750697,533,,South Asian Modern+Contemporary Art,2009-09-16T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Mahishasura 
",,unknown,,,,False,False,,0,,0,,0,600000.0,800000.0,USD,1280900.0,USD,True,False,,https://www.christies.com/en/lot/lot-5230629
7827928094,534,,South Asian Modern+Contemporary Art,2009-09-16T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Untitled 
",,unknown,,,,False,False,,0,,0,,0,40000.0,60000.0,USD,62500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5230630
4847098668,535,,South Asian Modern+Contemporary Art,2009-09-16T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Untitled 
",,unknown,,,,False,False,,0,,0,,0,40000.0,60000.0,USD,80500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5230631
3759875354,543,,South Asian Modern+Contemporary Art,2009-09-16T14:00Z,New York,live,TYEB MEHTA,1925.0,2009.0,"Two Figures 
",,unknown,,,,False,False,,0,,0,,0,600000.0,800000.0,USD,926500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5230639
6866626575,49,,South Asian Modern & Contemporary Art,2009-06-10T13:00Z,London,live,Tyeb Mehta,1925.0,,"Untitled 
",,unknown,,,,False,False,,0,,0,,0,101600.0,152400.0,GBP,123507.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5215851
-329063988,1046,,South Asian Modern and Contemporary Art ,2009-03-19T14:00Z,New York,live,TYEB MEHTA (B. 1925),,,"Untitled 
",,unknown,,,,False,False,,0,,0,,0,120000.0,150000.0,USD,98500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5182522
5578274797,42,,South Asian Modern + Contemporary Art,2008-06-11T13:00Z,London,live,TYEB MEHTA (B. 1925),,,"Untitled (Figure on Rickshaw) 
",,unknown,,,,False,False,,0,,0,,0,381000.0,635000.0,GBP,1247203.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5079715
-299233003,43,,South Asian Modern + Contemporary Art ,2008-03-20T14:00Z,New York,live,TYEB MEHTA (B. 1925),,,"Untitled 
",,unknown,,,,False,False,,0,,0,,0,600000.0,800000.0,USD,657000.0,USD,True,False,,https://www.christies.com/en/lot/lot-5049203
-133878705,57,,South Asian Modern + Contemporary Art,2007-09-20T14:00Z,New York,live,TYEB MEHTA (B. 1925),,,"Mahishasura 
",,unknown,,,,False,False,,0,,0,,0,750000.0,1250000.0,USD,1105000.0,USD,True,False,,https://www.christies.com/en/lot/lot-4960143
2229420044,37,,MODERN AND CONTEMPORARY INDIAN ART,2006-03-30T00:00Z,New York,live,Tyeb Mehta,1925.0,,"Blue Torso 
",,unknown,,,,False,False,,0,,0,,0,500000.0,700000.0,USD,632000.0,USD,True,False,,https://www.christies.com/en/lot/lot-4677678
9069195825,275,,Indian and Southeast Asian Art including Modern and         ,2005-09-21T00:00Z,New York,live,Tyeb Mehta,1925.0,,"Mahisasura, 1997 
",,unknown,,,,False,False,,0,,0,,0,600000.0,800000.0,USD,1584000.0,USD,True,False,,https://www.christies.com/en/lot/lot-4569094
-967033176,204,,Indian and Southeast Asian Art Including 20th Century Indian,2004-09-23T00:00Z,New York,live,Tyeb Mehta,1925.0,,"Rickshaw Puller 
",,unknown,,,,False,False,,0,,0,,0,120000.0,150000.0,USD,130700.0,USD,True,False,,https://www.christies.com/en/lot/lot-4346842
2085201649,212,,INDIAN AND SOUTHEAST ASIAN ART INCLUDING INDIAN PAINTINGS,2004-03-25T00:00Z,New York,live,Tyeb Mehta,1925.0,,"Untitled 
",,unknown,,,,False,False,,0,,0,,0,30000.0,40000.0,USD,38240.0,USD,True,False,,https://www.christies.com/en/lot/lot-4246798
-304442729,223,,INDIAN AND SOUTHEAST ASIAN ART INCLUDING INDIAN PAINTINGS,2004-03-25T00:00Z,New York,live,Tyeb Mehta,1925.0,,"Drummer 
",,unknown,,,,False,False,,0,,0,,0,70000.0,80000.0,USD,101575.0,USD,True,False,,https://www.christies.com/en/lot/lot-4246809
-734906429,151,,INDIAN AND SOUTHEAST ASIAN ART,2003-09-17T00:00Z,New York,live,TYEB MEHTA (B. 1925),,,"Blue Shawl 
",,unknown,,,,False,False,,0,,0,,0,40000.0,60000.0,USD,47800.0,USD,True,False,,https://www.christies.com/en/lot/lot-4147168
-315665295,168,,INDIAN AND SOUTHEAST ASIAN ART,2003-09-17T00:00Z,New York,live,TYEB MEHTA (B. 1925),,,"Mahishasura 
",,unknown,,,,False,False,,0,,0,,0,80000.0,90000.0,USD,119500.0,USD,True,False,,https://www.christies.com/en/lot/lot-4147185
5530329338,84,,SOUTHEAST ASIAN AND 20TH CENTURY INDIAN PICTURES,2003-07-06T00:00Z,Hong Kong,live,TYEB MEHTA (b. India 1925),,,"Untitled 
",,unknown,,,,False,False,,0,,0,,0,76800.0,89600.0,HKD,122368.0,HKD,True,False,,https://www.christies.com/en/lot/lot-4087762
2832086198,302,,Indian and Southeast Asian Art including 20th Century Indian,2002-09-19T00:00Z,New York,live,Tyeb Mehta,1925.0,,"Celebration 
",,unknown,,,,False,False,,0,,0,,0,180000.0,200000.0,USD,317500.0,USD,True,False,,https://www.christies.com/en/lot/lot-3970180
-496234542,326,,Indian and Southeast Asian Art including 20th Century Indian,2002-09-19T00:00Z,New York,live,Tyeb Mehta,1925.0,,"Mahishasura 
",,unknown,,,,False,False,,0,,0,,0,40000.0,60000.0,USD,107550.0,USD,True,False,,https://www.christies.com/en/lot/lot-3970204
3410444388,327,,Indian and Southeast Asian Art including 20th Century Indian,2002-09-19T00:00Z,New York,live,Tyeb Mehta,1925.0,,"Untitled; Untitled 
",,unknown,,,,False,False,,0,,0,,0,7000.0,10000.0,USD,8962.0,USD,True,False,,https://www.christies.com/en/lot/lot-3970205
8684011903,230,,Indian and Southeast Asian art including 20th Century       ,2001-10-17T00:00Z,New York,live,Tyeb Mehta,1925.0,,"Trussed Bull 
",,unknown,,,,False,False,,0,,0,,0,15000.0,20000.0,USD,21150.0,USD,True,False,,https://www.christies.com/en/lot/lot-2689171
-907035710,239,,Indian and Southeast Asian art including 20th Century       ,2001-10-17T00:00Z,New York,live,Tyeb Mehta,1925.0,,"Untitled 
",,unknown,,,,False,False,,0,,0,,0,10000.0,15000.0,USD,10575.0,USD,True,False,,https://www.christies.com/en/lot/lot-2689180
2464061617,240,,Indian and Southeast Asian art including 20th Century       ,2001-10-17T00:00Z,New York,live,Tyeb Mehta,1925.0,,"Bull head 
",,unknown,,,,False,False,,0,,0,,0,8000.0,12000.0,USD,8225.0,USD,True,False,,https://www.christies.com/en/lot/lot-2689181
-465464835,307,,Indian and Southeast Asian including 20th Century           ,2000-09-20T00:00Z,New York,live,Tyeb Mehta,1925.0,,"Gesture - III 
",,unknown,,,,False,False,,0,,0,,0,15000.0,20000.0,USD,15275.0,USD,True,False,,https://www.christies.com/en/lot/lot-1868784
7423716636,73,,Twentieth Century Indian Art,1999-10-05T00:00Z,London,live,Tyeb Mehta,1925.0,,"Red Shawl 
",,unknown,,,,False,False,,0,,0,,0,3810.0,6350.0,GBP,6572.25,GBP,True,False,,https://www.christies.com/en/lot/lot-1543569
-703742326,74,,Twentieth Century Indian Art,1999-10-05T00:00Z,London,live,Tyeb Mehta,1925.0,,"Diagonal Series 
",,unknown,,,,False,False,,0,,0,,0,10160.0,15240.0,GBP,13144.5,GBP,True,False,,https://www.christies.com/en/lot/lot-1543570
3058048237,75,,Twentieth Century Indian Art,1999-10-05T00:00Z,London,live,Tyeb Mehta,1925.0,,"Diagonal Series 
",,unknown,,,,False,False,,0,,0,,0,7620.0,10160.0,GBP,10223.5,GBP,True,False,,https://www.christies.com/en/lot/lot-1543571
4847671374,76,,Twentieth Century Indian Art,1999-10-05T00:00Z,London,live,Tyeb Mehta,1925.0,,"Gesture 
",,unknown,,,,False,False,,0,,0,,0,10160.0,15240.0,GBP,10953.75,GBP,True,False,,https://www.christies.com/en/lot/lot-1543572
-620421924,68,,Contemporary Indian Art,1997-06-04T00:00Z,London,live,Tyeb Mehta,1925.0,,"Untitled 
",,unknown,,,,False,False,,0,,0,,0,10160.0,15240.0,GBP,14605.0,GBP,True,False,,https://www.christies.com/en/lot/lot-189215
-482190128,69,,Contemporary Indian Art,1997-06-04T00:00Z,London,live,Tyeb Mehta,1925.0,,"Diagonal Series 
",,unknown,,,,False,False,,0,,0,,0,10160.0,15240.0,GBP,14312.9,GBP,True,False,,https://www.christies.com/en/lot/lot-189216
-583682307,3,,Islamic                                                     ,1996-10-15T00:00Z,London,live,Untitled,,,"BY TYEB MEHTA (B.1925) 
",,unknown,,,,False,False,,0,,0,,0,12700.0,19050.0,GBP,11684.0,GBP,True,False,,https://www.christies.com/en/lot/lot-1039218
7330424534,24,,Contemporary Indian Collection,1995-10-16T00:00Z,London,live,Tyeb Mehta,1925.0,,,,unknown,,,,False,False,,0,,0,,0,889.0,1270.0,GBP,1022.35,GBP,True,False,,https://www.christies.com/en/lot/lot-278877
7997057484,14,,Modern and Contemporary Indian Art Including Art from Pakistan and Sri Lanka,0001-01-01T00:00Z,London,live,Tyeb Mehta (B. 1925),,,"Untitled 
",,unknown,,,,False,False,,0,,0,,0,95250.0,127000.0,GBP,137160.0,GBP,True,False,,https://www.christies.com/en/lot/lot-4915150
2095995251,29,,Modern and Contemporary Indian Art,0001-01-01T00:00Z,New York,live,Tyeb Mehta (B. 1925),,,"Untitled 
",,unknown,,,,False,False,,0,,0,,0,50000.0,70000.0,USD,96000.0,USD,True,False,,https://www.christies.com/en/lot/lot-4876315
2433756741,33,,Modern and Contemporary Indian Art Including Art from Pakistan and Sri Lanka,0001-01-01T00:00Z,London,live,Tyeb Mehta (B. 1925),,,"Untitled (Nude) 
",,unknown,,,,False,False,,0,,0,,0,50800.0,76200.0,GBP,198120.0,GBP,True,False,,https://www.christies.com/en/lot/lot-4915169
1065698053,63,,Modern and Contemporary Indian Art,0001-01-01T00:00Z,New York,live,TYEB MEHTA (B. 1925),,,"Untitled (Figures with Bull Head) 
",,unknown,,,,False,False,,0,,0,,0,800000.0,1000000.0,USD,1136000.0,USD,True,False,,https://www.christies.com/en/lot/lot-4777606
