lot_id,lot_number,auction_id,auction_title,auction_date,auction_location,sale_type,artist_name,artist_birth_year,artist_death_year,title,medium_raw,medium_category,height_cm,width_cm,year_created,is_signed,is_dated,provenance_text,provenance_count,literature_text,literature_count,exhibited_text,exhibition_count,estimate_low_usd,estimate_high_usd,estimate_currency,hammer_price_usd,hammer_currency,is_sold,is_withdrawn,image_url,lot_url,auction_year,surface_area_cm2,estimate_avg,theme
-805916830,229,,South Asian Modern + Contemporary,2014-03-18,New York,live,TYEB MEHTA,1925,2009,Untitled,,acrylic_on_canvas,80,60,,True,False,,0,,0,,0,30000.0,50000.0,USD,32500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5775958,2014,4800,40000.0,Other
-444608773,230,,South Asian Modern + Contemporary,2014-03-18,New York,live,TYEB MEHTA,1925,2009,Untitled (Bull),,oil_on_canvas,175,130,,True,False,,0,,0,,0,2000000.0,3000000.0,USD,2285000.0,USD,True,False,,https://www.christies.com/en/lot/lot-5775959,2014,22750,2500000.0,Bulls & Animals
-769632247,10,,South Asian Art,2013-12-19,Mumbai,live,TYEB MEHTA,1925,2009,Untitled (Falling Figure),,oil_on_canvas,175,130,,True,False,,0,,0,,0,360000.0,600000.0,INR,1183500.0,INR,True,False,,https://www.christies.com/en/lot/lot-5761104,2013,22750,480000.0,Figures & Nudes
7501785551,11,,South Asian Art,2013-12-19,Mumbai,live,TYEB MEHTA,1925,2009,Kultura,,oil_on_canvas,80,60,,True,False,,0,,0,,0,1800.0,2400.0,INR,33000.0,INR,True,False,,https://www.christies.com/en/lot/lot-5761105,2013,4800,2100.0,Abstract & Diagonal
-411927522,64,,South Asian Art,2013-12-19,Mumbai,live,TYEB MEHTA,1925,2009,Mahishasura,,oil_on_canvas,175,130,,True,False,,0,,0,,0,900000.0,1140000.0,INR,2373900.0,INR,True,False,,https://www.christies.com/en/lot/lot-5761158,2013,22750,1020000.0,Bulls & Animals
-504871754,76,,South Asian Art,2013-12-19,Mumbai,live,TYEB MEHTA,1925,2009,Untitled (Head),,oil_on_canvas,120,90,,True,False,,0,,0,,0,60000.0,84000.0,INR,175500.0,INR,True,False,,https://www.christies.com/en/lot/lot-5761167,2013,10800,72000.0,Portraits & Heads
-419521306,164,,South Asian Modern + Contemporary Art,2013-09-17,New York,live,TYEB MEHTA,1925,2009,Gurmeet,,oil_on_canvas,120,90,,True,False,,0,,0,,0,150000.0,200000.0,USD,183750.0,USD,True,False,,https://www.christies.com/en/lot/lot-5717672,2013,10800,175000.0,Portraits & Heads
6337247123,70,,South Asian Modern + Contemporary Art,2013-06-11,London,live,TYEB MEHTA,1925,2009,Head,,works_on_paper,45,30,,True,False,,0,,0,,0,19050.0,25400.0,GBP,23812.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5693697,2013,1350,22225.0,Portraits & Heads
5901585910,54,,South Asian Modern + Contemporary Art,2013-03-20,New York,live,TYEB MEHTA,1925,2009,Untitled,,oil_on_canvas,120,90,,True,False,,0,,0,,0,100000.0,150000.0,USD,243750.0,USD,True,False,,https://www.christies.com/en/lot/lot-5661071,2013,10800,125000.0,Other
9116536763,99,,South Asian Modern + Contemporary Art,2013-03-20,New York,live,TYEB MEHTA,1925,2009,Untitled (Two Figures),,oil_on_canvas,80,60,,True,False,,0,,0,,0,25000.0,35000.0,USD,30000.0,USD,True,False,,https://www.christies.com/en/lot/lot-5661114,2013,4800,30000.0,Figures & Nudes
6090014893,327,,South Asian Modern & Contemporary,2012-09-12,New York,live,TYEB MEHTA,1925,2009,Untitled (Man),,oil_on_canvas,80,60,,True,False,,0,,0,,0,10000.0,15000.0,USD,11250.0,USD,True,False,,https://www.christies.com/en/lot/lot-5594621,2012,4800,12500.0,Figures & Nudes
-870195791,333,,South Asian Modern & Contemporary,2012-09-12,New York,live,TYEB MEHTA,1925,2009,Untitled (Falling Figure),,oil_on_canvas,150,110,,True,False,,0,,0,,0,600000.0,800000.0,USD,722500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5594627,2012,16500,700000.0,Figures & Nudes
5633232476,24,,South Asian Modern + Contemporary Art,2012-06-11,London,live,TYEB MEHTA,1925,2009,Untitled (Mahishasura),,oil_on_canvas,175,130,,True,False,,0,,0,,0,1524000.0,2286000.0,GBP,1759267.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5576295,2012,22750,1905000.0,Bulls & Animals
-416640858,529,,South Asian Modern and Contemporary Art,2012-03-21,New York,live,TYEB MEHTA,1925,2009,Untitled (Figures with Bull Head),,oil_on_canvas,175,130,,True,False,,0,,0,,0,1500000.0,2000000.0,USD,1762500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5539914,2012,22750,1750000.0,Figures & Nudes
2617367686,543,,South Asian Modern and Contemporary Art,2012-03-21,New York,live,TYEB MEHTA,1925,2009,Head of a Horse,,works_on_paper,45,30,,True,False,,0,,0,,0,25000.0,35000.0,USD,30000.0,USD,True,False,,https://www.christies.com/en/lot/lot-5539928,2012,1350,30000.0,Bulls & Animals
-622911108,544,,South Asian Modern and Contemporary Art,2012-03-21,New York,live,TYEB MEHTA,1925,2009,Trussed Bull,,oil_on_canvas,120,90,,True,False,,0,,0,,0,100000.0,150000.0,USD,122500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5539929,2012,10800,125000.0,Bulls & Animals
-382995945,528,,South Asian Modern and Contemporary Art,2012-03-21,New York,live,TYEB MEHTA,1925,2009,Untitled (Landscape),,oil_on_canvas,120,90,,True,False,,0,,0,,0,100000.0,150000.0,USD,182500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5539913,2012,10800,125000.0,Abstract & Diagonal
-346327524,527,,South Asian Modern and Contemporary Art,2012-03-21,New York,live,TYEB MEHTA,1925,2009,Untitled (Christ),,oil_on_canvas,80,60,,True,False,,0,,0,,0,4000.0,6000.0,USD,11250.0,USD,True,False,,https://www.christies.com/en/lot/lot-5539912,2012,4800,5000.0,Abstract & Diagonal
-546331897,17,,South Asian Modern & Contemporary Art,2011-09-13,New York,live,TYEB MEHTA,1925,2009,Untitled (Man vs. Horse),,oil_on_canvas,150,110,,True,False,,0,,0,,0,300000.0,500000.0,USD,602500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5472846,2011,16500,400000.0,Figures & Nudes
4749105916,40,,South Asian Modern & Contemporary Art,2011-09-13,New York,live,TYEB MEHTA,1925,2009,Trussed Bull,,oil_on_canvas,80,60,,True,False,,0,,0,,0,30000.0,40000.0,USD,43750.0,USD,True,False,,https://www.christies.com/en/lot/lot-5472869,2011,4800,35000.0,Bulls & Animals
4995303254,80,,South Asian Modern + Contemporary  Art,2011-06-09,London,live,TYEB MEHTA,1925,2009,Head,,acrylic_on_canvas,80,60,,True,False,,0,,0,,0,22860.0,31750.0,GBP,34925.0,GBP,True,False,,https://www.christies.com/en/lot/lot-5452474,2011,4800,27305.0,Portraits & Heads
4012541198,84,,South Asian Modern + Contemporary  Art,2011-06-09,London,live,TYEB MEHTA,1925,2009,Untitled (Figure on Rickshaw),,oil_on_canvas,175,130,,True,False,,0,,0,,0,1016000.0,1524000.0,GBP,2506027.5,GBP,True,False,,https://www.christies.com/en/lot/lot-5452478,2011,22750,1270000.0,Figures & Nudes
-404835750,550,,South Asian Modern & Contemporary Art,2011-03-23,New York,live,TYEB MEHTA,1925,2009,Bulls,,oil_on_canvas,175,130,,True,False,,0,,0,,0,0.0,0.0,USD,2826500.0,USD,True,False,,https://www.christies.com/en/lot/lot-5416976,2011,22750,0.0,Bulls & Animals
